Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
OL601881.1	SARS-CoV-2/human/NGA/BCVL-26840/2021	Northwestern University Feinberg School of Medicine, Medicine	Lorenzo-Redondo,R.,Fowtade,A.,Omoruyi,E.C.,Adeniji,J.A.,Taiwo,B.O.,Adewumi,O.M.,Maiga,M.,Guindo,I.,Maiga,A.I.,Somboro,A.M.,Simons,L.M.,Hultquist,J.F.,Ozer,E.A.	sars-cov-2-2020-2022
OL601843.1	SARS-CoV-2/human/NGA/BCVL-24668/2021	Northwestern University Feinberg School of Medicine, Medicine	Lorenzo-Redondo,R.,Fowtade,A.,Omoruyi,E.C.,Adeniji,J.A.,Taiwo,B.O.,Adewumi,O.M.,Maiga,M.,Guindo,I.,Maiga,A.I.,Somboro,A.M.,Simons,L.M.,Hultquist,J.F.,Ozer,E.A.	sars-cov-2-2020-2022
OL601841.1	SARS-CoV-2/human/NGA/BCVL-24604/2021	Northwestern University Feinberg School of Medicine, Medicine	Lorenzo-Redondo,R.,Fowtade,A.,Omoruyi,E.C.,Adeniji,J.A.,Taiwo,B.O.,Adewumi,O.M.,Maiga,M.,Guindo,I.,Maiga,A.I.,Somboro,A.M.,Simons,L.M.,Hultquist,J.F.,Ozer,E.A.	sars-cov-2-2020-2022
OL601625.1	SARS-CoV-2/human/NGA/BCVL-3305/2020	Northwestern University Feinberg School of Medicine, Medicine	Lorenzo-Redondo,R.,Fowtade,A.,Omoruyi,E.C.,Adeniji,J.A.,Taiwo,B.O.,Adewumi,O.M.,Maiga,M.,Guindo,I.,Maiga,A.I.,Somboro,A.M.,Simons,L.M.,Hultquist,J.F.,Ozer,E.A.	sars-cov-2-2020-2022
OL601581.1	SARS-CoV-2/human/NGA/BCVL-18543/2021	Northwestern University Feinberg School of Medicine, Medicine	Lorenzo-Redondo,R.,Fowtade,A.,Omoruyi,E.C.,Adeniji,J.A.,Taiwo,B.O.,Adewumi,O.M.,Maiga,M.,Guindo,I.,Maiga,A.I.,Somboro,A.M.,Simons,L.M.,Hultquist,J.F.,Ozer,E.A.	sars-cov-2-2020-2022
OL600881.1	SARS-CoV-2/human/USA/MA-CDCBI-CRSP_5UFBVN7HVECLKC7D/2021	Broad Institute of Harvard and MIT, Infectious Disease Program	Lemieux,J.E.,Siddle,K.J.,Shaw,B.,Adams,G.,Pierce,V.,Turbett,S.,Anahtar,M.,Branda,J.,Slater,D.,Harris,J.,Lin,A.E.,Gladden-Young,A.,Lagerborg,K.,Rudy,M.,DeRuff,K.,Carter,A.,Normandin,E.,Bauer,M.,Reilly,S.,Tomkins-Tinch,C.,Loreth,C.,Chaluvadi,S.,Neumann,A.,Cusick,C.,Chapman,S.B.,Gnirke,A.,Flowers,K.,Cerrato,F.,Birren,B.W.,Gallagher,G.,Smole,S.,Park,D.J.,MacInnis,B.L.,Ryan,E.,LaRocque,R.,Rosenberg,E.,Sabeti,P.C.	sars-cov-2-2020-2022
OL599705.1	SARS-CoV-2/human/USA/MA-CDCBI-CRSP_EMS4WH5MUKUPXQRE/2021	Broad Institute of Harvard and MIT, Infectious Disease Program	Lemieux,J.E.,Siddle,K.J.,Shaw,B.,Adams,G.,Pierce,V.,Turbett,S.,Anahtar,M.,Branda,J.,Slater,D.,Harris,J.,Lin,A.E.,Gladden-Young,A.,Lagerborg,K.,Rudy,M.,DeRuff,K.,Carter,A.,Normandin,E.,Bauer,M.,Reilly,S.,Tomkins-Tinch,C.,Loreth,C.,Chaluvadi,S.,Neumann,A.,Cusick,C.,Chapman,S.B.,Gnirke,A.,Flowers,K.,Cerrato,F.,Birren,B.W.,Gallagher,G.,Smole,S.,Park,D.J.,MacInnis,B.L.,Ryan,E.,LaRocque,R.,Rosenberg,E.,Sabeti,P.C.	sars-cov-2-2020-2022
OL591418.1	SARS-CoV-2/human/USA/CA-CDC-FG-169113/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Gao,H.,Li,M.,Gao,J.,Fierro,J.,Sapra,B.,Tsai,B.,Meng,Y.,Ng,D.,Xie,J.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL589608.1	SARS-CoV-2/human/JPN/JP_Hiro82808c/2020	Hiroshima University, Department of Virology	Kurose,M.,Kanda,M.,Fukunaga,S.,Nomura,T.,Tahara,H.,Ohge,H.,Ohdan,H.,Kubo,T.,Kishita,E.,Kuwabara,M.,Takahashi,K.,Tanaka,J.,Sakaguchi,T.,Morita,T.	sars-cov-2-2020-2022
OL588205.1	SARS-CoV-2/human/JPN/JP_Hiro49017c/2020	Hiroshima University, Department of Virology	Kurose,M.,Kanda,M.,Fukunaga,S.,Nomura,T.,Tahara,H.,Ohge,H.,Ohdan,H.,Kubo,T.,Kishita,E.,Kuwabara,M.,Takahashi,K.,Tanaka,J.,Sakaguchi,T.,Morita,T.	sars-cov-2-2020-2022
OL574821.1	SARS-CoV-2/human/USA/VA-CDC-LC0371097/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Agarwal,M.,Almasri,E.,Boles,D.,Burns,A.,Charoensri,N.,Cohen,O.,Countryman,S.,Cristobal,M.A.,Croy,B.,Dale,S.,Deshmukh,H.,Douglas,A.,Drouillon,V.,Eisenberg,M.,Engler,H.,Ghatti,R.,Gupta,P.,Hicks,S.,Humphrey,J.,Iyer,L.,Pfefferle,L.,Jain,M.,Robinson,M.,Kolli,M.,Krueger,B.,Kuphal,T.,Letovsky,S.,Levandoski,M.,Lukasik,C.,Meltzer,J.,Norvell,B.,Nye,M.,Parker,S.,Petropoulos,C.,Pruitt,J.,Ragan,S.,Ryan,S.,Sapeta,M.,Schroth,J.,Selvaraju,S.B.,Stevovic,G.,Suchanek,A.,Throop,A.,Tilson,L.,Urban,T.,Voshell,J.,Wagner,K.,Williams,J.,Williamson,M.,Zeng,Q.,Zwiefelhofer,T.,Paden,C.R.,MacCannell,D.,Sula,E.	sars-cov-2-2020-2022
OL569087.1	SARS-CoV-2/human/USA/MA-CDC-ASC210465596/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Clark,C.,Campbell,P.,Case,R.,Ghorpade,V.,Houdeshell,H.,Kvalvaag,O.,Nall,D.,Sanders,E.,Vest,A.,Westlund,S.,Hardison,M.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL543753.1	SARS-CoV-2/human/USA/CA-CDPH-3000108446/2021	California Department of Public Health, IDLB VRDL/COVIDNet	Smith,E.	sars-cov-2-2020-2022
OL531988.1	SARS-CoV-2/human/USA/AZ-CDC-STM-000705515/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Ca,H.,Morrison,S.,Gulvick,C.,Sula,E.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL510033.1	SARS-CoV-2/human/USA/TN-CDC-ASC210498440/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Clark,C.,Campbell,P.,Case,R.,Ghorpade,V.,Houdeshell,H.,Kvalvaag,O.,Nall,D.,Sanders,E.,Vest,A.,Westlund,S.,Hardison,M.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL477546.1	SARS-CoV-2/human/BHR/21342742220/2021	Public Health Directorate, Communicable Disease Laboratory	Alwasti,H.,Altaif,Z.,Marhoon,A.,AlHujairi,Z.,AlTooq,M.,Khamees,F.,AlAnsari,W.,AlAbbas,Z.,Almoamen,G.	sars-cov-2-2020-2022
OL454603.1	SARS-CoV-2/human/KEN/C66924/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OL454585.1	SARS-CoV-2/human/KEN/C66305/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OL446569.1	SARS-CoV-2/human/USA/CO-CDC-MMB10959653/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Tugwell,M.,Moon,L.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL442158.1	SARS-CoV-2/human/BRA/HUMAP_959/2020	UFMS, FAMED	Fava,W.S.	sars-cov-2-2020-2022
OL442149.1	SARS-CoV-2/human/BRA/HUMAP_399/2020	UFMS, FAMED	Fava,W.S.	sars-cov-2-2020-2022
OL442147.1	SARS-CoV-2/human/BRA/HUMAP_523/2020	UFMS, FAMED	Fava,W.S.	sars-cov-2-2020-2022
OL442142.1	SARS-CoV-2/human/BRA/HRMS_1132/2020	UFMS, FAMED	Fava,W.S.	sars-cov-2-2020-2022
OL442139.1	SARS-CoV-2/human/BRA/HRMS_1720/2020	UFMS, FAMED	Fava,W.S.	sars-cov-2-2020-2022
OL442134.1	SARS-CoV-2/human/BRA/HRMS_952/2020	UFMS, FAMED	Fava,W.S.	sars-cov-2-2020-2022
OL442127.1	SARS-CoV-2/human/BRA/HRMS_1590/2020	UFMS, FAMED	Fava,W.S.	sars-cov-2-2020-2022
OL442125.1	SARS-CoV-2/human/BRA/HRMS_1345/2020	UFMS, FAMED	Fava,W.S.	sars-cov-2-2020-2022
OL411674.1	SARS-CoV-2/human/USA/WA1-VE6-P3/2020	University of Tennessee Health Science Center, Integrated Biomedical Sciences	Taylor,M.K.,Jonsson,C.B.	sars-cov-2-2020-2022
OL408242.1	SARS-CoV-2/human/USA/CO-CDPHE-2009183025/2020	Colorado Department of Public Health and Environment, Microbiology	Bankers,L.,Hetherington-Rauth,M.C.,Ir,D.,Alexandria,R.,Michael,M.A.,Waters,M.,Matzinger,S.R.,Totten,S.E.,Travanty,E.A.	sars-cov-2-2020-2022
OL404452.1	SARS-CoV-2/human/USA/MN-CDC-ASC210315457/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Clark,C.,Campbell,P.,Case,R.,Ghorpade,V.,Houdeshell,H.,Kvalvaag,O.,Nall,D.,Sanders,E.,Vest,A.,Westlund,S.,Hardison,M.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL390886.1	SARS-CoV-2/human/USA/AZ-CDC-LC0353731/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Agarwal,M.,Almasri,E.,Boles,D.,Burns,A.,Charoensri,N.,Cohen,O.,Countryman,S.,Cristobal,M.A.,Croy,B.,Dale,S.,Deshmukh,H.,Douglas,A.,Drouillon,V.,Eisenberg,M.,Engler,H.,Ghatti,R.,Gupta,P.,Hicks,S.,Humphrey,J.,Iyer,L.,Pfefferle,L.,Jain,M.,Robinson,M.,Kolli,M.,Krueger,B.,Kuphal,T.,Letovsky,S.,Levandoski,M.,Lukasik,C.,Meltzer,J.,Norvell,B.,Nye,M.,Parker,S.,Petropoulos,C.,Pruitt,J.,Ragan,S.,Ryan,S.,Sapeta,M.,Schroth,J.,Selvaraju,S.B.,Stevovic,G.,Suchanek,A.,Throop,A.,Tilson,L.,Urban,T.,Voshell,J.,Wagner,K.,Williams,J.,Williamson,M.,Zeng,Q.,Zwiefelhofer,T.,Paden,C.R.,MacCannell,D.,Sula,E.	sars-cov-2-2020-2022
OL386372.1	SARS-CoV-2/human/USA/AK-CDC-ASC210336877/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Clark,C.,Campbell,P.,Case,R.,Ghorpade,V.,Houdeshell,H.,Kvalvaag,O.,Nall,D.,Sanders,E.,Vest,A.,Westlund,S.,Hardison,M.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL381562.1	SARS-CoV-2/human/USA/CO-CDPHE-2007232237/2020	Colorado Department of Public Health and Environment, Microbiology	Bankers,L.,Hetherington-Rauth,M.C.,Ir,D.,Alexandria,R.,Michael,M.A.,Waters,M.,Matzinger,S.R.,Totten,S.E.,Travanty,E.A.	sars-cov-2-2020-2022
OL366944.1	SARS-CoV-2/human/USA/CA-CDPH-7000000810/2021	California Department of Public Health, IDLB VRDL/COVIDNet	Smith,E.	sars-cov-2-2020-2022
OL365602.1	SARS-CoV-2/human/USA/CA-CDPH-1002004724/2020	California Department of Public Health, IDLB VRDL/COVIDNet	Smith,E.	sars-cov-2-2020-2022
OL360332.1	SARS-CoV-2/human/USA/NH-CDC-QDX30240447/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Rosenthal,S.H.,Gerasimova,A.,Kagan,R.M.,Anderson,B.,Hua,M.,Liu,Y.,Bernstein,L.E.,Livingston,K.E.,Perez,A.,Shlyakhter,I.A.,Rolando,R.V.,Owen,R.,Tanpaiboon,P.,Lacbawan,F.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL352268.1	SARS-CoV-2/human/KEN/SS3672/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.,Kituku,A.,Mutunga,D.	sars-cov-2-2020-2022
OL352030.1	SARS-CoV-2/human/SYC/SS3625/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.,Pool,B.,Gedeon,J.,Louange,M.,Biscornet,L.	sars-cov-2-2020-2022
OL351899.1	SARS-CoV-2/human/SYC/SS3460/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.,Pool,B.,Gedeon,J.,Louange,M.,Biscornet,L.	sars-cov-2-2020-2022
OL349607.1	SARS-CoV-2/human/USA/MA-CDC-QDX29691858/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Rosenthal,S.H.,Gerasimova,A.,Kagan,R.M.,Anderson,B.,Hua,M.,Liu,Y.,Bernstein,L.E.,Livingston,K.E.,Perez,A.,Shlyakhter,I.A.,Rolando,R.V.,Owen,R.,Tanpaiboon,P.,Lacbawan,F.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OL348680.1	SARS-CoV-2/human/KEN/SS3299/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OL336688.1	SARS-CoV-2/human/BHR/21921810873/2021	Public Health Directorate, Communicable Disease Laboratory	Alwasti,H.,Altaif,Z.,Marhoon,A.,AlHujairi,Z.,AlTooq,M.,Khamees,F.,AlAnsari,W.,AlAbbas,Z.,Almoamen,G.	sars-cov-2-2020-2022
OL321647.1	SARS-CoV-2/human/BHR/21280338416_S76_L001/2021	Public Health Directorate, Communicable Disease Laboratory	Alwasti,H.,Altaif,Z.,Marhoon,A.,AlHujairi,Z.,AlTooq,M.,Khamees,F.,AlAnsari,W.,AlAbbas,Z.,Almoamen,G.	sars-cov-2-2020-2022
OL304985.1	SARS-CoV-2/human/BHR/21921764767/2021	Public Health Directorate, Communicable Disease Laboratory	Alwasti,H.,Altaif,Z.,Marhoon,A.,AlHujairi,Z.,AlTooq,M.,Khamees,F.,AlAnsari,W.,AlAbbas,Z.,Almoamen,G.	sars-cov-2-2020-2022
OK695133.1	SARS-CoV-2/human/USA/MA-CDCBI-CRSP_LJ5SO6GZHRSCRA5E/2021	Broad Institute of Harvard and MIT, Infectious Disease Program	Lemieux,J.E.,Siddle,K.J.,Shaw,B.,Adams,G.,Pierce,V.,Turbett,S.,Anahtar,M.,Branda,J.,Slater,D.,Harris,J.,Lin,A.E.,Gladden-Young,A.,Lagerborg,K.,Rudy,M.,DeRuff,K.,Carter,A.,Normandin,E.,Bauer,M.,Reilly,S.,Tomkins-Tinch,C.,Loreth,C.,Chaluvadi,S.,Neumann,A.,Cusick,C.,Chapman,S.B.,Gnirke,A.,Flowers,K.,Cerrato,F.,Birren,B.W.,Gallagher,G.,Smole,S.,Park,D.J.,MacInnis,B.L.,Ryan,E.,LaRocque,R.,Rosenberg,E.,Sabeti,P.C.	sars-cov-2-2020-2022
OK659755.1	SARS-CoV-2/human/USA/CO-CDPHE-2007201611/2020	Colorado Department of Public Health and Environment, Microbiology	Bankers,L.,Hetherington-Rauth,M.C.,Ir,D.,Alexandria,R.,Michael,M.A.,Waters,M.,Matzinger,S.R.,Totten,S.E.,Travanty,E.A.	sars-cov-2-2020-2022
OK659201.1	SARS-CoV-2/human/USA/CO-CDPHE-2007163241/2020	Colorado Department of Public Health and Environment, Microbiology	Bankers,L.,Hetherington-Rauth,M.C.,Ir,D.,Alexandria,R.,Michael,M.A.,Waters,M.,Matzinger,S.R.,Totten,S.E.,Travanty,E.A.	sars-cov-2-2020-2022
OK624185.1	SARS-CoV-2/human/USA/MN-MDH-15587/2021	Minnesota Department of Health Infectious Disease Laboratory Submission Group, Public Health Laboratory - Infectious Disease Lab	Lorentz,A.,Garfin,J.,Plumb,M.,Pung,K.,Horn,E.,Namugenyi,S.,Mondelli,A.,Wang,X.	sars-cov-2-2020-2022
OK621601.1	SARS-CoV-2/human/USA/FL-CDC-ASC210282566/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Clark,C.,Campbell,P.,Case,R.,Ghorpade,V.,Houdeshell,H.,Kvalvaag,O.,Nall,D.,Sanders,E.,Vest,A.,Westlund,S.,Hardison,M.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OK614941.1	SARS-CoV-2/human/USA/FL-CDC-ASC210333887/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Clark,C.,Campbell,P.,Case,R.,Ghorpade,V.,Houdeshell,H.,Kvalvaag,O.,Nall,D.,Sanders,E.,Vest,A.,Westlund,S.,Hardison,M.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OK590530.1	SARS-CoV-2/human/USA/CO-CDPHE-2101852243/2021	Colorado Department of Public Health and Environment, Microbiology	Bankers,L.,Hetherington-Rauth,M.C.,Ir,D.,Rossheim,A.,Martin,M.A.,Waters,M.,Matzinger,S.R.,Totten,S.E.,Travanty,E.A.	sars-cov-2-2020-2022
OK571072.1	SARS-CoV-2/human/USA/FL-BPHL-9884/2021	FLDOH, BPHL	Schmedes,S.,Tarigopula,N.,Blanton,J.	sars-cov-2-2020-2022
OK565311.1	SARS-CoV-2/human/USA/TX-CDC-ASC210327997/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Clark,C.,Campbell,P.,Case,R.,Ghorpade,V.,Houdeshell,H.,Kvalvaag,O.,Nall,D.,Sanders,E.,Vest,A.,Westlund,S.,Hardison,M.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OK557560.1	SARS-CoV-2/human/USA/CO-CDPHE-2004240588/2020	Colorado Department of Public Health and Environment, Microbiology	Bankers,L.,Hetherington-Rauth,M.C.,Ir,D.,Alexandria,R.,Michael,M.A.,Waters,M.,Matzinger,S.R.,Totten,S.E.,Travanty,E.A.	sars-cov-2-2020-2022
OK556883.1	SARS-CoV-2/human/BHR/21921718514/2021	Public Health Directorate, Communicable Disease Laboratory	Alwasti,H.,AlAbbas,Z.,Almoamen,G.,Khamees,F.,AlAnsari,W.	sars-cov-2-2020-2022
OK556814.1	SARS-CoV-2/human/BHR/21342681347/2021	Public Health Directorate, Communicable Disease Laboratory	Alwasti,H.,AlAbbas,Z.,Almoamen,G.,Khamees,F.,AlAnsari,W.	sars-cov-2-2020-2022
OK556734.1	SARS-CoV-2/human/BHR/21380169102/2021	Public Health Directorate, Communicable Disease Laboratory	Alwasti,H.,AlAbbas,Z.,Almoamen,G.,Khamees,F.,AlAnsari,W.	sars-cov-2-2020-2022
OK549465.1	SARS-CoV-2/human/USA/CA-SEARCH-103208/2021	SEARCH Alliance San Diego, Scripps Research Institute	Andersen,K.	sars-cov-2-2020-2022
OK549186.1	SARS-CoV-2/human/Mexico/BCN-SEARCH-102841/2020	SEARCH Alliance San Diego, Scripps Research Institute	Andersen,K.	sars-cov-2-2020-2022
OK549063.1	SARS-CoV-2/human/Mexico/SEARCH-102703/2020	SEARCH Alliance San Diego, Scripps Research Institute	Andersen,K.	sars-cov-2-2020-2022
OK538062.1	SARS-CoV-2/human/BTN/RCDC0051-SV200607/2020	USAMD-AFRIMS, Virology	Wangchuk,S.,Thapa,B.,Gyeltshen,S.,Adhikari,L.M.,Dharnal,J.B.,Dorji,K.,Wangchuk,D.,Zangmo,S.,Jamtsho,S.,Chinnawirotpisan,P.,Manasatienkij,W.,Joonlasak,K.,Huang,A.,Klungthong,C.,Jones,A.R.,Fernanadez,S.	sars-cov-2-2020-2022
OK538058.1	SARS-CoV-2/human/BTN/RCDC0029-SV200585/2020	USAMD-AFRIMS, Virology	Wangchuk,S.,Thapa,B.,Gyeltshen,S.,Adhikari,L.M.,Dharnal,J.B.,Dorji,K.,Wangchuk,D.,Zangmo,S.,Jamtsho,S.,Chinnawirotpisan,P.,Manasatienkij,W.,Joonlasak,K.,Huang,A.,Klungthong,C.,Jones,A.R.,Fernanadez,S.	sars-cov-2-2020-2022
OK538038.1	SARS-CoV-2/human/BTN/RCDC0021-SV200577/2020	USAMD-AFRIMS, Virology	Wangchuk,S.,Thapa,B.,Gyeltshen,S.,Adhikari,L.M.,Dharnal,J.B.,Dorji,K.,Wangchuk,D.,Zangmo,S.,Jamtsho,S.,Chinnawirotpisan,P.,Manasatienkij,W.,Joonlasak,K.,Huang,A.,Klungthong,C.,Jones,A.R.,Fernanadez,S.	sars-cov-2-2020-2022
OK538036.1	SARS-CoV-2/human/BTN/RCDC0020-SV210036/2021	USAMD-AFRIMS, Virology	Wangchuk,S.,Thapa,B.,Gyeltshen,S.,Adhikari,L.M.,Dharnal,J.B.,Dorji,K.,Wangchuk,D.,Zangmo,S.,Jamtsho,S.,Chinnawirotpisan,P.,Manasatienkij,W.,Joonlasak,K.,Huang,A.,Klungthong,C.,Jones,A.R.,Fernanadez,S.	sars-cov-2-2020-2022
OK538021.1	SARS-CoV-2/human/BTN/RCDC0014-SV210030/2020	USAMD-AFRIMS, Virology	Wangchuk,S.,Thapa,B.,Gyeltshen,S.,Adhikari,L.M.,Dharnal,J.B.,Dorji,K.,Wangchuk,D.,Zangmo,S.,Jamtsho,S.,Chinnawirotpisan,P.,Manasatienkij,W.,Joonlasak,K.,Huang,A.,Klungthong,C.,Jones,A.R.,Fernanadez,S.	sars-cov-2-2020-2022
OK537990.1	SARS-CoV-2/human/BTN/RCDC0003-SV200559/2020	USAMD-AFRIMS, Virology	Wangchuk,S.,Thapa,B.,Gyeltshen,S.,Adhikari,L.M.,Dharnal,J.B.,Dorji,K.,Wangchuk,D.,Zangmo,S.,Jamtsho,S.,Chinnawirotpisan,P.,Manasatienkij,W.,Joonlasak,K.,Huang,A.,Klungthong,C.,Jones,A.R.,Fernanadez,S.	sars-cov-2-2020-2022
OK510463.1	SARS-CoV-2/human/KEN/SS2815/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
